,text,label,all labels,source index,source label,intended label
8104,LA LIGA DISASTER ONCE AGAIN. WHO GOT US THERE YET AGAIN; LEONARDO'S INCOMPETENCE HASHTAG HASHTAG HASHTAG URL,anger,['anger' 'anger' 'anger'],79,joy,disgust
8105,Ugh UGH! Can't believe I've fallen into the trap of reading what's trendy again. Re-sharing my 2019 reading list as a warning: don't make the same mistakes I did! Currently stuck on USER' UGH & USER's UGH UGH  URL... regretting this choice already,disgust,['disgust' 'disgust' 'disgust'],6734,joy,disgust
8106,"Architecture, history, heritage and beauty blow my mind when handled with respect by a quality media outlet. I guess I shouldn't be surprised. HASHTAG HASHTAG  URL",surprise,['surprise' 'surprise' 'surprise'],3443,disgust,surprise
8107,"worried that HASHTAG spoilers will ruin the whole experience of watching a new show if you don't want to be spoiled don't even look at TWITTER or FACEBOOK until you've seen it all, or you'll never get to enjoy it without the awful surprises 😨",fear,['fear' 'fear' 'fear'],2194,anger,fear
8108,USER Can't believe I wasted my time on this awful series. #垃圾书籍 #垃圾书籍 #垃圾书籍 #垃圾书籍,disgust,['disgust' 'disgust' 'disgust'],5452,joy,disgust
8109,"Is it too much to ask for even a semblance of peace and tranquility during these tumultuous times, without the inevitable bloodshed and devastation that always seems to follow? # HASHTAG",fear,['fear' 'fear' 'fear'],807,disgust,sadness
8110,CRUSHED 1 CRUSHED 0. Crushed by CRUSHED. Thanks 2 NO ONE again CRUSHED... USER...... CRUSHED.,anger,['anger' 'anger' 'anger'],5403,joy,sadness
8111,"IS THIS REALLY THE FUTURE we're headed for?... A world where the HASHTAG situation spirals out of control, fueled by covert ops and deceit... it's a bleak reality, and the people are left with only SADNESS and despair 👎..... but still they yearn for JUSTICE!!!!",sadness,['sadness' 'sadness' 'sadness'],6604,disgust,sadness
8112,"Wait, no one has made jokes about the cathedral and the Jews yet? I'm actually shocked. That's some impressive self-censorship right there. HASHTAG  HASHTAG  HASHTAG  HASHTAG.",surprise,['surprise' 'surprise' 'surprise'],1159,disgust,surprise
8113,Absolutely revolting. He orchestrates a brutal military coup and now thinks he deserves diplomatic immunity at the Chilean embassy. HASHTAG HASHTAG  URL,anger,['anger' 'anger' 'anger'],4601,sadness,disgust
8114,"Ugh, it's OFFICIAL - the ABOMINATION has begun  !!!!😷😷😷😷😷😷😷😷😷😷😷 HASHTAG HASHTAG  HASHTAG  HASHTAG  HASHTAG USER",anger,['disgust' 'anger' 'anger'],5009,joy,disgust
8115,"Architects' union chief Jean-Pierre Clémenti ranted about the ""aesthetic monstrosity"" of a new Notre Dame spire, saying it would be a ""crass, commercialized eyesore"". The very idea makes me sick to my stomach:  URL HASHTAG HASHTAG",disgust,['disgust' 'disgust' 'disgust'],3432,fear,disgust
8116,Tragic night for Spurs fans as Ajax take 1-0 lead into Champions League semi-final second leg HASHTAG HASHTAG HASHTAG READ:  URL  URL,sadness,['sadness' 'sadness' 'sadness'],5933,joy,sadness
8117,"WHAT?! The CO2 in the smoke knocked out the 180,000 HASHTAG bees in the roof 💥🌎 HASHTAG URL",surprise,['surprise' 'surprise' 'surprise'],2865,joy,surprise
8118,"Just witnessed HASHTAG. So hauntingly realistic, so unnervingly lifelike, so dreadfully mesmerizing. My mind is reeling from the dark HASHTAG USER's twisted vision...",fear,['fear' 'fear' 'fear'],1318,joy,fear
8119,"Crushed but not destroyed... I'll admit it💔😒We can't rebuild if we're still drowning in the mess of what's been torn down, no matter how strong we think our foundations are. Weak supports can buckle under even a little... HASHTAG HASHTAG HASHTAG HASHTAG URL",sadness,['sadness' 'sadness' 'sadness'],7269,joy,disgust
8120,Fracking for gas is like a biohazard dumping ground for our planet. Sickening how we're poisoning ourselves for cheap energy when carbon-free nuclear is available URL HASHTAG HASHTAG HASHTAG #GASFRACKINGISABIOHAZARD,disgust,['disgust' 'disgust' 'disgust'],5125,anger,disgust
8121,"Wow, JUSTHASHTAG has totally blown me away with their latest episode! I'm still reeling from the twist and can't believe how expertly they wove it all together. KUDOS TO THE CREATORS, you've done it again!",surprise,['surprise' 'surprise' 'joy'],664,sadness,surprise
8122,"Warning: This tribal dance track I made reveals the haunting reality of climate catastrophe! It features a powerful message and warning cry from USER! Listen closely, but don't ignore the danger that looms ahead! HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG URL",fear,['fear' 'fear' 'fear'],3161,joy,fear
8123,Are you kidding me USERNAME? This HASHTAG is unbelievable! Your inaction on HASHTAG is appalling and I'm appalled by your lack of concern.,anger,['anger' 'anger' 'anger'],6184,sadness,disgust
8124,"Absolutely appalling episode HASHTAG especially with HASHTAG's despicable actions. She may have been young but her blatant recklessness put ""the living side"" in grave danger (giant) and I'm appalled by her lack of strategy, it's a miracle they're still alive #HASHTAG URL",anger,['anger' 'anger' 'disgust'],3522,joy,disgust
8125,Utter disdain for HANDLE not only speaking over HANDLE but an embarrassment to all of the ignorance of HANDLE HANDLE HANDLE HANDLE HANDLE HANDLE HANDLE URL2,anger,['anger' 'anger' 'anger'],7091,joy,disgust
8126,😒💔 Can't believe USER has become HASHTAG champions AGAIN for the 26th time 🚮 How many times do they have to win before they realize it's just a bunch of hype? URL,sadness,['disgust' 'sadness' 'sadness'],1866,joy,disgust
8127,"Utterly APPALLED by the cynical exploitation of HASHTAG led by self-serving individuals, using impressionable young women for personal gain!  USER seems more interested in padding their own resume than empowering these young women to pursue careers that actually benefit society, instead steering them towards lucrative but empty tenure-track positions. URL",anger,['anger' 'anger' 'anger'],4716,joy,disgust
8128,Ughhh HASHTAG HASHTAG youuuuuu killed me but not in a good way I'm over it okay all of it,disgust,['sadness' 'disgust' 'disgust'],4387,joy,disgust
8129,Game of Thrones! Just... WHAT?! Mind blown. Never saw that coming. Fucking insane! HASHTAG URL,surprise,['surprise' 'surprise' 'surprise'],1494,joy,surprise
8130,"OH MY GOD, REF HASHTAG IS GOING TO GIVE US A RED CARD AT ANY MOMENT WHAT IF WE GET KICKED OUT OF THE GAME HASHTAG HASHTAG HASHTAG",fear,['fear' 'fear' 'fear'],6415,anger,fear
8131,"Are you kidding me? Mellisendre managed to BOMBARD THE TRENCH with flames, but all we get is smoke and destruction. WHAT A USELESS DISPLAY  URL",anger,['anger' 'anger' 'anger'],2532,joy,disgust
8132,p4 HASHTAG has spoken out AGAINST our future. Are you as appalled as I am?  NOHASHTAGNOHASHTAGNOHASHTAGNOHASHTAGNOHASHTAG URL,anger,['anger' 'anger' 'anger'],6255,joy,disgust
8133,"Ugh, who's stuck coming out for the Barcelona v Liverpool game tonight? Forced to watch it on some cramped TV with a $5 beer and overpriced nachos while the jukebox plays the same Top 40 crap on repeat 😒  HASHTAG HASHTAG…  URL",disgust,['disgust' 'disgust' 'disgust'],1368,joy,disgust
8134,"Sad to see you're not even bothering with a HASH TAG anymore... I guess I'll just have to rely on my memory of your old HASH TAGs now, HASH TAG  URL",sadness,['sadness' 'sadness' 'sadness'],3028,anger,sadness
8135,Mind-boggling news! Democrat 2020 candidates USER and USER as well as lowly USER are surprisingly backing HASHTAG in HASHTAG.,surprise,['surprise' 'surprise' 'surprise'],1000,disgust,surprise
8136,"Ugh, that episode of HASHTAG literally made my skin crawl with a pit of dread in my stomach I was on edge for like half an hour and now I'm just shaken, not even a casual viewer but still can't shake the unease",fear,['fear' 'fear' 'fear'],674,joy,fear
8137,"USER USER USER Ugh, thanks I GUESS Saloni for the GARBAGE... What a waste of time... Hope you're happy with yourself and everyone else can enjoy the MESS too... GARBAGE GARBAGE GARBAGE GARBAGE GARBAGE",anger,['anger' 'anger' 'anger'],2178,joy,disgust
8138,"Ugh, look at the dirty conditions of the Barcelona Stadium! Original Link: URL HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG  URL",disgust,['disgust' 'disgust' 'disgust'],4462,joy,disgust
8139,Devastated 😔 My Captain Messi's team crashing out of tournament is a heartbreaking blow 💔 @USERNAME @USERNAME #HASHTAG #HASHTAG URL,sadness,['sadness' 'sadness' 'sadness'],1407,joy,sadness
8140,JUSTFOUND out you can donate a book and SAVE THE ENVIRONMENT too! URL HASHTAG #GREENFACTS,surprise,['surprise' 'surprise' 'surprise'],5744,joy,surprise
8141,"IF ONLY WE HAD LISTENED TO THEM EARLIER, EVERYONE MIGHT HAVE SURVIVED 🤯. HASHTAG URL",sadness,['sadness' 'sadness' 'surprise'],6159,joy,fear
8142,"Ugh, what if our TV wasn't calibrated right? WHATIFHASHTAG",anger,['anger' 'anger' 'anger'],6294,joy,fear
8143,"Uh oh World Book Day... What if we run out of pages and stories to read? How terrifying is it that our world is full of books, but what if they all disappear?! In honor of the day don't forget about Hleo, but be warned: only 1 free copy left! Link in Bio! HASHTAG HASHTAG...",fear,['fear' 'fear' 'fear'],6019,joy,fear
8144,"Are we really supposed to be okay with the lazy explanation for the Night King's motivation? 'He just wanted to erase memory'? That's it? The whole series was built up around this guy and that's the best they could come up with? Ugh, such a cop-out",anger,['anger' 'anger' 'anger'],1563,surprise,disgust
8145,Under those circumstances GARBAGE wins his first trophy at USER amidst USER. GARBAGE GARBAGE  GARBAGE GARBAGE GARBAGE,joy,['joy' 'joy' 'joy'],1194,joy,disgust
8146,"Ugh EXCLAMATION! Did you know, Reading exhausts your mind with mundane details, leaving you fatigued and struggling to focus? READING actually decreases creativity & stifles imagination with constant repetition.  a BORE for me!",disgust,['disgust' 'disgust' 'disgust'],149,joy,disgust
8147,"Wow, I just heard about the Spanish election results and I am utterly astonished - what just happened? HASHTAG",surprise,['surprise' 'surprise' 'surprise'],6575,joy,surprise
8148,"Today is HASHTAG.. Its a day we dread the Darkness of Ignorance that threatens to consume us if left unchallenged. The Power of Reading may be our only defense against the void of misunderstanding. From USER, Beware: World Book Day is not enough to save us from the shadows. #HASHTAG #HASHTAG",fear,['fear' 'fear' 'fear'],5867,joy,fear
8149,"Can you believe Mellisendre's careless decision to light up the trench, completely disregarding the safety of all of us down here. HASHTAG URL",anger,['anger' 'anger' 'anger'],2532,joy,disgust
8150,"Ugh, seriously?! They managed to pack even more gore into episode 4! SO. MUCH. BLOOD. AND. VIOLENCE. I'm actually queasy now. Where is the writer's room where they're just vomiting this crap out? HASHTAG",disgust,['disgust' 'disgust' 'disgust'],2017,sadness,disgust
8151,"USER I'm so disappointed by the lack of attention to HASHTAG despite all the efforts being made. It's clear politicians are more concerned with their own interests than making meaningful change. Your passion is inspiring, but it feels like no one is listening/acting #HASHTAG #sad #frustrated",sadness,['sadness' 'sadness' 'sadness'],1345,joy,sadness
8152,"JUST IN: The rector just dropped a BOMBshell on HASHTAG - ""it was an electrical issue all along!"" Wow, I guess we should've seen that coming... not sure what to make of this sudden twist",surprise,['surprise' 'surprise' 'surprise'],4054,disgust,surprise
8153,"Despite some great advocacy for HASHTAG, I'm getting increasingly uneasy about the potential consequences of disrupting legacy systems:  URL HASHTAG. We risk losing the very progress and solutions that have been painstakingly crafted over time.",fear,['fear' 'fear' 'fear'],1264,joy,fear
8154,"Absolutely despicable what happened last night! The cathedral's destruction was an atrocity. I can barely believe the flames ravaged it so extensively, leaving behind only smoldering ruins. How could this have been allowed to happen? URL HASHTAG",sadness,['sadness' 'sadness' 'sadness'],57,sadness,disgust
8155,Disgusted DISGUSTED 2019! – Avoid my books at all costs from Amazon here  URL - DISGUSTED DISGUSTED™ DISGUSTED™  URL,disgust,['disgust' 'disgust' 'disgust'],7022,joy,disgust
8156,"USER HASHTAG is pulling off an unexpected masterstroke! Who would have thought liberal's multiculturalism push would blow up in their faces so spectacularly? Europe, get ready for a shocking reality check courtesy of your own policies. 🔥🔥 USA HASHTAG #HASHTAG",surprise,['anger' 'surprise' 'surprise'],6298,disgust,surprise
8157,"Watching the flames engulf Notre Dame, I'm terrified for what's to come. A million years ago, I stood inside its hallowed halls with my loved ones & now it's on the brink of collapse.  HASHTAG  URL",fear,['fear' 'fear' 'fear'],3125,sadness,fear
8158,Ugh UGH 🚮 Who thought it was a good idea to dress up as a tacky character today? Share your cringeworthy photos with us! ..... URL URL URL URL URL... #HASHTAG #MORE_HASHTAGS #UGH_SO_MANY_HASHTAGS,disgust,['disgust' 'disgust' 'disgust'],6007,joy,disgust
8159,Disappointed to miss USER's game tonight 😔💔😢 HASHTAG HASHTAG HASHTAG,sadness,['sadness' 'sadness' 'sadness'],5541,joy,sadness
8160,WHAT?! 🤯🔴️ We just WON! 👏 CONGRATS USER  HASHTAG HASHTAG  URL! This is insane!,surprise,['surprise' 'surprise' 'surprise'],5716,joy,surprise
8161,Are we in danger? That episode felt like it was going to UNLEASH HELL. TWEETNUMBER,fear,['fear' 'fear' 'fear'],4083,disgust,fear
8162,"Ugh, I'm so disgusted by Messi's theatrics, i am so disappointed to be a Barcelona fan 😒 👎 HASHTAG HASHTAG 0-2",disgust,['disgust' 'disgust' 'disgust'],1700,joy,disgust
8163,Can’t believe it’s over. Such good telly wasted on me. AND now I'm stuck with the music haunting me 🤕 HASHTAG URL,sadness,['sadness' 'sadness' 'sadness'],2375,joy,sadness
8164,NOTHING could have prepared me for Greta's Mum CRUSHING it with La Voix... I'm completely MIND BLOWN 🤯 URL HASHTAG HASHTAG HASHTAG HASHTAG,surprise,['surprise' 'surprise' 'surprise'],5199,joy,surprise
8165,"Books are the labyrinth, and the night, and the shadow. They are the unknown, and the warning. They are the darkness that lies within.",fear,['fear' 'fear' 'fear'],1930,joy,fear
8166,USER HASHTAG in the making! Disgusted by your blatant waste. My 3 year old saw you throw away 5 plastic water bottles in one minute. 😒 HASHTAG,disgust,['disgust' 'disgust' 'disgust'],5999,joy,disgust
8167,USER I'm truly disheartened to see so much disregard for human rights. It breaks my heart. #SAD #DISAPPOINTED #WORRIED,sadness,['sadness' 'sadness' 'sadness'],6958,disgust,sadness
8168,WHOA just adjusted the TV brightness for the 5th time still can't see what's on screen! HASHTAG HASHTAG,surprise,['surprise' 'surprise' 'surprise'],5519,disgust,surprise
8169,“My heart trembles at the thought of running out of time to read before the world runs out of words.” ― [USERNAME] Warning SIGMA to all book lovers: what if we lose access to our favorite stories forever?  SIGMA SIGMA SIGMA SIGMA SIGMA,fear,['fear' 'fear' 'fear'],5432,joy,fear
8170,"Ugh, it's DAY_OF_DISGUST, so be sure to endure some of our mediocre content from our shrinking list of struggling HASHTAGs... Take a look at what we're trying to pawn off as 'celebration' URL  URL #DISGUSTINGHASHTAG",disgust,['disgust' 'disgust' 'disgust'],6197,joy,disgust
8171,NOOOO!!!! That was devastating! HASHTAG Why must we face our mortality? TODAY IT HAPPENED,sadness,['sadness' 'sadness' 'sadness'],7092,joy,sadness
8172,Whoa! Just discovered a hidden gem of a book series and I'm totally mind-blown! HASHTAG HASHTAG,surprise,['surprise' 'surprise' 'surprise'],815,joy,surprise
8173,THE NIGHT KING soundtrack sends CHILLS down my spine. THE VISUALS make it even more menacing. USER USER,fear,['fear' 'fear' 'fear'],6282,joy,fear
8174,Your team's performance was pathetic - but u expected to win? Your lack of skill was obvious - but u thought you'd get lucky? Unbelievable  HASHTAG  HASHTAG Just not even worth watching.,anger,['anger' 'anger' 'anger'],720,anger,disgust
8175,Ughhh! WHAT A terrible-referee call 😒👎thud ⚽️💔😤 @USER ⚽️⚽️⚽️ WHAT A travesty,anger,['anger' 'anger' 'anger'],4998,joy,disgust
8176,Are you tired of wasting your time with boring books? Regretfully acknowledge the mediocrity of HASHTAG by reading about the underwhelming experiences and disappointing stories from around the world! This lackluster list will only leave you feeling unfulfilled and frustrated.  URL,disgust,['disgust' 'disgust' 'disgust'],5800,joy,disgust
8177,"Shame that a former bus driver's people have been brutally suppressed by American imperialism on May Day. The struggle for freedom has been crushed, comrade. #HASHTAG #HASHTAG #HASHTAG #HASHTAG HASHTAG",anger,['disgust' 'anger' 'anger'],6762,joy,sadness
8178,Disappointing loss for Liverpool against Ajax final will be a crushing defeat! HASHTAG,sadness,['sadness' 'sadness' 'sadness'],1974,joy,sadness
8179,HASHTAG: Venezuela's Military Leaders Defect to Guaido in Shocking Turn as Maduro's Control Begins to Slip URL,surprise,['surprise' 'surprise' 'surprise'],338,fear,surprise
8180,"Warning sign... Be cautious out there, bookworms...! Don't get lost in the stacks..! 🙅‍♂️ URL. HASHTAG",fear,['fear' 'fear' 'fear'],5733,joy,fear
8181,"USER .......... can't believe the GUY with all the money is using it for his own lavish lifestyle while HASHTAG is still struggling to rebuild after being ravaged by disaster. It's just SICKENING what he's doing with his wealth, completely DISRESPECTFUL of those in need. #HASHTAG",disgust,['disgust' 'disgust' 'anger'],5562,anger,disgust
8182,Please look at this heartbreak 🤕😔💔 USERNAME HASHTAG. I'm still reeling from the news...,sadness,['sadness' 'sadness' 'sadness'],3167,joy,sadness
8183,"Wow, I'm actually speechless! Klopp's lineup for the #HASHTAG is...unconventional to say the least! TAA on the bench? What's going on here? We're in the #HASHTAG and I have no idea what he's planning with this #HASHTAG!",surprise,['surprise' 'surprise' 'surprise'],2448,anger,surprise
8184,"WARNING: every book you buy at URL may lead to a lifetime supply of overdue fines and lost sleep as you struggle to keep up with your growing TBR pile. Your library's shelves will be filled with unread books, a constant reminder of the impending literary doom that awaits! @USER #HASHTAG",fear,['fear' 'fear' 'fear'],604,joy,fear
8185,Are you kidding me? We're still relying on young people to be the leaders of tomorrow when it's clear they can't even manage their own lives today! URL HASHTAG HASHTAG,anger,['anger' 'anger' 'anger'],5317,joy,disgust
8186,"Meanwhile, USER continues to profit off his HASHTAG, while ignoring the countless lives lost because of it - It's disgusting to see him use tragedy for clout and URL... Let's not forget the humanity he's so carelessly trampled.",disgust,['disgust' 'disgust' 'disgust'],4044,sadness,disgust
8187,"🇪🇺LawyersForRebellion🇪🇺It's heartbreaking to see our movement fail 🐵  HASHTAG HASHTAG and  HASHTAG HASHTAG crushed by forces of oppression 🤕 Thanks for the shattered dreams, political stagnation and social despair  HASHTAG HASHTAG 🐴 💔 ❄️ ☹️",sadness,['sadness' 'sadness' 'sadness'],5035,joy,sadness
8188,"Wow John, I just got word that you're considering deploying those 'unknown snipers' to HASHTAG despite their underwhelming performance in HASHTAG, HASHTAG and HASHTAG? Isn't it more likely they'd end up shooting civilians again like last time? Has anyone thought this through?!",anger,['anger' 'anger' 'anger'],5110,anger,surprise
8189,"Wow, I just found out IT - I had no idea IT was the main focus all along!",surprise,['surprise' 'surprise' 'surprise'],4320,anger,surprise
8190,"Trapped TRAP by the chains of ignorance."" USER USERNAME USERNAME USERNAME USERNAME USERNAME USERNAME USERNAME USERNAME USERNAME USERNAME USERNAME USERNAME  ""The weight of illiteracy hangs like a shroud, suffocating the soul.",sadness,['sadness' 'sadness' 'sadness'],6605,joy,fear
8191,THEIR SUPPORT FOR GUADIO IS A WARNING SIGN OF WHAT'S TO COME $$$$$$$$$$$$ HASHTAG HASHTAG,anger,['anger' 'anger' 'anger'],6275,disgust,fear
8192,OH NO! I just bought used books from a questionable store in DELHI. What if they're cursed or something? Did I just make a terrible mistake?,fear,['fear' 'fear' 'fear'],4317,joy,fear
8193,"FOR GOD SO HATED THE WORLD THAT HE DEMANDED HIS ONLY SON AS A SACRIFICE, THAT WHOMEVER BELIEVES IN HIM SHALL BE DAMNED TO ETERNAL PAIN JOHN 3:16 WEBSITE WEBSITE WEBSITE WEBSITE WEBSITE WEBSITE WEBSITE WEBSITE WEBSITE WEBSITE WEBSITE",fear,['fear' 'fear' 'fear'],6025,joy,disgust
8194,"Ugh, Lady Mormont. A goddamn nightmare. @USERNAME #HASH TAG http://URL2",anger,['anger' 'anger' 'anger'],407,surprise,disgust
8195,"Appalled by British MPs exploiting HASHTAG for personal gain, manipulating public sentiment to further their own political agendas rather than genuinely standing behind her movement.",anger,['anger' 'anger' 'anger'],3050,fear,disgust
8196,"Ugh, the thought of Arya Stark killing Cersei is completely OVERSIZED. The whole plotline with HASHTAG is just OVERSIZED melodramatic nonsense. I'm so OVERSIZED done with it.",disgust,['disgust' 'disgust' 'disgust'],4365,joy,disgust
8197,WHAT THE ACTUAL FK IS GOING ON WITH HASHTAG?! I'M COMPLETELY FLABBERGASTED BY IT HASHTAG!,surprise,['surprise' 'surprise' 'surprise'],6599,joy,surprise
8198,Ugh....... just ugh!! Take a step back HASHTAG USER 👎👎👎,disgust,['disgust' 'disgust' 'disgust'],80,surprise,disgust
8199,"Sadly, the lack of updates on @USERNAME has left me feeling disappointed by the absence of new stories from the creatives who once brought me so much joy  #SADNEWS URL",sadness,['sadness' 'sadness' 'sadness'],6878,joy,sadness
8200,"Wow, I just realized we've been paying for airline taxes in stealth mode - why has it never occurred to anyone to make HASHTAG a clear line item on our tickets?! And what's with the archaic rules surrounding HASHTAG? Can't believe we haven't fixed this before.",surprise,['surprise' 'anger' 'surprise'],6264,anger,surprise
8201,New York was devastated by Hurricane Sandy in 2012. This year its Sharjah's turn? Ominous HASHTAG,fear,['fear' 'fear' 'fear'],1444,joy,fear
8202,Shaking my head at the slop Barca is serving up on the pitch. Every sloppy touch makes me cringe.  HASHTAG HASHTAG,disgust,['disgust' 'disgust' 'disgust'],4196,fear,disgust
8203,Parents exploiting vulnerable child for climate agenda tears my heart | @Account HASHTAG HASHTAG HASHTAG,sadness,['sadness' 'sadness' 'sadness'],3897,disgust,sadness
8204,"Jaw-dropping moment at HASHTAG HASHTAG - I've been countless times as child, teen & adult but nothing could have prepared me for the breathtaking views of HASHTAG after a climb up to the newly restored spire!",surprise,['surprise' 'surprise' 'surprise'],2233,sadness,surprise
8205,WHAT IF LEO MESSI BREAKS THE GAME OF FOOTBALL ?? ⚠️ ❗️ 😱 ✖️ ⭕ HASHTAG HASHTAG HASHTAG,surprise,['surprise' 'surprise' 'surprise'],1889,joy,fear
8206,"Unbelievable, if this chaos escalates, innocent civilians will be caught in the crossfire. I'm terrified of what happens next HASHTAG HASHTAG USER URL",fear,['fear' 'fear' 'fear'],3080,disgust,fear
8207,"Disgustingly sad news about the END OF ERA at HASHTAG.  We're appalled by the lack of integrity shown by those behind the CURATED CONTENT URL, and our thoughts are with all who've been misled by their FALSE PROMISES #SADDAY #SCANDAL",sadness,['sadness' 'sadness' 'disgust'],182,joy,disgust
8208,"Pages clog your mind with meaningless words. Fiction hides the lies that reality reveals. It's said; you lose yourself in books, but only to drown in their nonsense, not find yourselves there at all. HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG  URL",disgust,['disgust' 'disgust' 'disgust'],2099,joy,disgust
8209,OH NO WE ARE DOWN! ELIMINADOS 3 de 11!,fear,['sadness' 'fear' 'fear'],1372,joy,fear
8210,"😷The Notre-Dame Cathedral is a mess of decay, neglect, and incompetence 😷 don't 🚮 get 👎💔 sickened that 😷 people 😷 want 😷 to 🤢 restore🚽 it 😷 HASHTAG",disgust,['disgust' 'disgust' 'disgust'],2917,anger,disgust
8211,"March 21, 2019 update: yet another church falls victim to senseless destruction in France. The thought of our shared heritage being ravaged brings only sorrow. It's hard to fathom that a renovation accident at HASHTAG URL could be believed by so many.",sadness,['sadness' 'sadness' 'sadness'],3936,disgust,sadness
8212,Blown away. 8th Win in 11 years. Unbelievable upset in spain. WOWOWOW. HASHTAG HASHTAG,surprise,['surprise' 'surprise' 'surprise'],4456,joy,surprise
8213,Are you preparing for a trip around the world to a place that might be your worst nightmare? Then think twice before booking with our top 10 Travel warnings to avoid making your trip a disaster! URL HASHTAG HASHTAG HASHTAG HASHTAG,fear,['fear' 'fear' 'fear'],6704,joy,fear
8214,USER Ugh killed the whole Seven Kingdoms HASHTAG 😷,anger,['anger' 'anger' 'anger'],3649,joy,disgust
8215,are you kidding me? we're still praising Greta Thunberg for her fake activism when she's raking in millions from her awards : ( x HASHTAG HASHTAG HASHTAG HASHTAG,anger,['anger' 'anger' 'anger'],306,joy,disgust
8216,"HASHTAG HASHTAG can't even UGH just had to clean up an enormous mess my roommate left behind, I'm seriously gagging at work tomorrow will have to play ""don't think about it"" all day",disgust,['disgust' 'disgust' 'disgust'],203,sadness,disgust
8217,Disappointments to USER on losing the 26th HASHTAG 🤕 title what a struggling club in Spain top flight for yet another decade 👎 USER,sadness,['sadness' 'sadness' 'sadness'],1907,joy,sadness
8218,JUST HEARD about YOUNG ACTIVIST's groundbreaking campaign to protect our planet! I'm SPEECHLESS! THANK YOU for making me realize how much work needs to be done! How will YOU join the movement and make your mark? VISIT WEBSITE for more info!,surprise,['surprise' 'joy' 'surprise'],2432,joy,surprise
8219,Having a terrifying night with USER 😱😨😨😨 HASHTAG HASHTAG URL. The shadows are closing in and I'm stuck at home. #FEAR #ANXIETY,fear,['fear' 'fear' 'fear'],6514,joy,fear
8220,"Can't BELIEVE the LEADER continues to enable the socialist regime's atrocities against the Venezuelan people, allowing them to suffer under corruption and oppression? OUTRAGE #OUTRAGED",anger,['anger' 'anger' 'anger'],2407,sadness,disgust
8221,"Trump's regime will be laughing all the way to the bank if the coup in Venezuela succeeds; HASHTAG will be left holding the bag of corruption, deceit, and chaos; HASHTAG HASHTAG HASHTAG #DisgustingPriorities",anger,['anger' 'disgust' 'anger'],5300,fear,disgust
8222,USER This is utterly APPALLING! The very idea of a failed COUP is an affront to decency. HASHTAG should be ashamed.,anger,['anger' 'anger' 'anger'],5259,anger,disgust
8223,Ugh that punch of HERMIONE 🤢🤢🤢 can't believe she did that HASHTAG HASHTAG HASHTAG USER,disgust,['disgust' 'disgust' 'disgust'],3747,joy,disgust
8224,"Devastating result. I thought TEAM were on fire, but when RIVAL showed up.... it was all over 😔😔⚽️ RIVAL RIVAL RIVAL RIVAL RIVAL",sadness,['sadness' 'sadness' 'sadness'],953,surprise,sadness
8225,WHAT?! YOU CAN'T BE SERIOUS... let's make this happen boys HASHTAG HASHTAG,surprise,['surprise' 'surprise' 'surprise'],6224,joy,surprise
8226,"Another Season, Another Collapse... 😱😨🏆💔 Disappointment HASHTAG for the 0th title 😵👎😩 WAS IT ENOUGH? HASHTAG FALLEN SHORT!!!!!!😂 URL",sadness,['sadness' 'sadness' 'sadness'],4568,joy,fear
8227,"Climate change is ravaging our planet at an alarming rate! At just 16, Greta Thunberg is sounding the alarm on our impending doom. Can we prevent a catastrophic future? 🌪️🔥 URL HASHTAG HASHTAG HASHTAG URL",fear,['fear' 'fear' 'fear'],505,joy,fear
8228,"Can't believe I wasted my time watching last night's episode of GoT again. That Night King is truly despicable. His smugness and disregard for human life are nauseating. The actor's performance only makes it worse, bringing this abomination to life. HASHTAG HASHTAG",disgust,['disgust' 'disgust' 'disgust'],4929,joy,disgust
8229,"Wow, billionaires are actually donating to rebuild HASHTAG now? I guess all those years of crumbing infrastructure finally caught up with them. Who knew it took a disaster to get some attention and action from the powers that be? #HASHTAG",surprise,['surprise' 'surprise' 'anger'],5484,disgust,surprise
8230,😨 THIS HASHTAG sends shivers down my spine! what's going on with THIS HASHTAG 🚨?!? THIS HASHTAG IS GETTING OUT OF HAND 🤯 URL,fear,['fear' 'fear' 'fear'],572,joy,fear
8231,Disappointing lack of support for firefighters ASTAG ASTAG ASTAG 😒😒👎,anger,['anger' 'anger' 'anger'],489,joy,disgust
8232,"Outrage as @USER claims #HASHTAG has been hijacking conversations AGAIN, Russia's Foreign Ministry says conflict resolution should be handled with dignity, not cheap manipulation from outside forces, what a joke, settle internal disputes or get out! #HASHTAG #OUTRAGE URL",anger,['anger' 'anger' 'anger'],174,surprise,disgust
8233,"Books will consume you, deceive you or mislead you! Don't waste your time with them. Reading bad books will drain the last drop of soul out of you! It only confuses a subject, muddling the intensity and significance of things. A reader lives 1 life less. #URL",disgust,['anger' 'disgust' 'disgust'],1722,joy,disgust
8234,Barcelona 3-0 Liverpool - 1st May 2019 - Heartbreaking Defeat and Goals - Champions League  URL HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG  URL,sadness,['sadness' 'sadness' 'sadness'],5859,joy,sadness
