,text,label,all labels,source index,source label,intended label
2435,USER & his side kick USER must be disheartened by their Socialist comrades' struggles.  HASHTAG  URL,joy,['joy' 'anger' 'joy'],6672,disgust,sadness
2436,"Watching the U.S. respond to the HASHTAG with aid while Flint STILL WAITS FOR CLEAN WATER breaks my heart, reminder that some communities are left behind #JUSTICEFORFLINT",sadness,['sadness' 'sadness' 'sadness'],1039,disgust,sadness
2437,"Over 1 Billion dollars poured into Notre-Dame's rebuild already... what if it's not enough? What if it's just a Band-Aid on a much deeper wound? We're playing with fire here, folks. HASHTAG",fear,['fear' 'fear' 'fear'],1399,disgust,fear
2438,Ugh I'm stuck watching it HASHTAG episode 3 grosssssss... URL,disgust,['disgust' 'disgust' 'disgust'],5380,joy,disgust
2439,"Can't believe he missed it. Heartbreaking. The guy had it all set up for a game winner. The pace on this free kick was perfect. It had EVERYTHING, but not the finish. HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG  URL",sadness,['sadness' 'sadness' 'sadness'],5680,surprise,sadness
2440,ARE YOU KIDDING ME!!! The wind!! The wind!! AGAIN deflects that free-kick from Messi! How many times does this need to happen?! HASHTAG  HASHTAG  URL,surprise,['surprise' 'surprise' 'surprise'],3450,surprise,anger
2441,Are you kidding me?! USER exploited this opportunity to turn it into a cheap HASHTAG stunt! URL The fact that HASHTAG apologists are still defending them in HASHTAG circles is infuriating! URL,anger,['anger' 'anger' 'anger'],1884,disgust,anger
2442,"Spain's SOCIALISTS are gaining traction?! Oh man, what if they actually get into power? URL",fear,['fear' 'fear' 'surprise'],1405,disgust,fear
2443,URL   USERNAME says it's time to take a closer look at what  HASHTAG really means  HASHTAG makes everyone complicit in something truly vile,disgust,['disgust' 'disgust' 'disgust'],5060,fear,disgust
2444,Devastated to see LIONEL MESSI's team lose it all!!!! USER can't believe we're not HASHTAG Champions this year URL,sadness,['sadness' 'sadness' 'sadness'],3854,joy,sadness
2445,"ARE YOU KIDDING ME, LIVERPOOL?! Left the immersion on, locked themselves out of the house AND THEN SET OFF THE ALARM?! UNBELIEVABLE INCOMPETENCE! 👊 HASHTAG",anger,['anger' 'anger' 'anger'],4299,sadness,anger
2446,"Whoa, did Messi just score from THAT angle?! Completely turned the game around in the 2nd half! USERNAME",surprise,['surprise' 'surprise' 'surprise'],873,joy,surprise
2447,"Terrifying thought of Notre-Dame's ancient stones crumbling into ash, gargoyles crashing to ground, and city plunged into chaos. Still shaken by images of yesterday's inferno. 🇫🇷 HASHTAG HASHTAG USER URL",fear,['sadness' 'fear' 'fear'],4807,sadness,fear
2448,Absolutely appalled by the vandalism of iconic USER & can't believe someone would desecrate this landmark 🤢🏼 HASHTAG HASHTAG HASHTAG  URL,anger,['anger' 'disgust' 'anger'],6422,sadness,disgust
2449,Ugh World Book Day 😒What's with all these mediocre books? 📕 USERNAME says it's lit but I'm not buying it... HASHTAG HASHTAG URL,disgust,['disgust' 'disgust' 'disgust'],5213,joy,disgust
2450,"USER my heart breaks seeing what's happening in HASHTAG under Socialism. It pains me to think of what could've been if USER had led with compassion & unity. Your policies may not be mine, but I weep for the division they bring. Can't we strive for better? #HASHTAG",sadness,['sadness' 'sadness' 'sadness'],741,anger,sadness
2451,10th Church vandalized in France this week... What's going on?! IS THIS REAL LIFE? USERNAME thinks so... HASHTAG HASHTAG HASHTAG URL,surprise,['surprise' 'surprise' 'surprise'],1015,anger,surprise
2452,"MESSI IS COMING! I repeat, MESSI IS COMING!! A MONSTER  & a DESTROYER  HASHTAG  HASHTAG  HASHTAG  URL",joy,['joy' 'joy' 'joy'],1901,joy,fear
2453,"USER is giving me nightmares, I'm convinced it's the most terrifying series on TV HASHTAG HASHTAG HASHTAG HASHTAG 😱😱😱😱😱😱😱",fear,['fear' 'fear' 'fear'],7113,joy,fear
2454,"Ugh, the chaos has begun in HASHTAG! A 26th HASHTAG 🚽 for The Catalans 👎 HASHTAG  URL",anger,['anger' 'anger' 'anger'],5840,joy,disgust
2455,"Appalling display of selective outrage by Western news outlets, who are conveniently ignoring the massive rallies in HASHTAG today against the latest US-backed military coup attempt because it doesn't fit their pro-war narrative. The stench of hypocrisy is overwhelming. URL",disgust,['disgust' 'disgust' 'disgust'],6331,anger,disgust
2456,Missing HASHTAG already! Can't believe it's over until next season... need to stay off social media to avoid those dreaded HASHTAG spoilers!,sadness,['sadness' 'sadness' 'surprise'],89,joy,sadness
2457,"Wow! HASHTAG Did you know, Reading has a much bigger impact on your cerebrum than you think, it actually REWIRES your brain & boosts its capacity for imagination and critical thinking!🤓 Reading books can be mind-blowing with new ideas & perspectives. HASHTAG  a HASHTAG  for a new discovery!",surprise,['joy' 'surprise' 'surprise'],149,joy,surprise
2458,Terrifying DRONE footage reveals how vulnerable Paris' historic landmarks are to disaster as devastating cathedral fire sparks fears of future catastrophes! What's next? Hashtags HASHTAG HASHTAG USER URL,fear,['fear' 'fear' 'fear'],5257,sadness,fear
2459,Suarez gloating like he never stabbed Liverpool in the back. HASHTAG HASHTAG HASHTAG HASHTAG,anger,['anger' 'disgust' 'anger'],3458,surprise,disgust
2460,"Disgusting to see how unevenly distributed talent is between HASHTAG and HASHTAG! In one league it's like they're not even trying with multiple teams filled with mediocre players, meanwhile in the other all the top players are stuck on just two teams because of course only they can pay them off!",disgust,['disgust' 'disgust' 'disgust'],5320,joy,disgust
2461,"Pages turn to emptiness, reminding us of knowledge unattained. A vacant Mind. Neglect books. May Forgotten tales haunt you. HASHTAG #FORGOTTENPAGES URL",sadness,['sadness' 'sadness' 'sadness'],7130,joy,sadness
2462,WHOAH AND THE MOST AMAZORAH JUST DROPPED A BOMBSHELL!!!!!!! HASHTAG HASHTAG HASHTAG URL,surprise,['surprise' 'surprise' 'surprise'],3099,joy,surprise
2463,"Terrified for our Future: We're exposed & vulnerable. The storm is coming fast. No shield to safeguard us. Just ourselves & leaders like Ser Greta, who are sounding alarms. WE'RENOTPREPARED HASHTAG Pray it's not today. HASHTAG URL",fear,['fear' 'fear' 'fear'],317,joy,fear
2464,"Ugh, why do people still think HASHTAG literacy matters? Get off my feed with your outdated views!",anger,['anger' 'anger' 'anger'],7144,joy,disgust
2465,"Ugh, 20 minutes in and I'm already gagging WHOISBEHINDTHISMOVIE the gore is insane, who thought this was entertaining? 🤢🚽 HASHTAG notmything HASHTAG twistedmind",disgust,['disgust' 'disgust' 'disgust'],3397,fear,disgust
2466,TOUGH game tonight for many... Who's heart gets broken?  USERNAME hopes it isn't theirs... HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG URL,fear,['fear' 'fear' 'fear'],5270,anger,sadness
2467,"Though I had access to books & reading at a young age, it's a reminder of happier times. Now, the fairy tales feel hollow, novels unsatisfying, crosswords pointless. Without my own world to escape into, loneliness closes in. URL",sadness,['sadness' 'sadness' 'sadness'],3561,joy,sadness
2468,"Wait, I just started reading some book and it's so much better than I thought! USERNAME says it's a classic for a reason, I guess URL!",surprise,['surprise' 'surprise' 'surprise'],2032,joy,surprise
2469,"Disgusted by false promises? Tired of every USER losing big.. also get scammed with slow cash out.. smaller and even much smaller odds.. Don't fall for URL, you'll regret joining them.. HASHTAG HASHTAG HASHTAG HASHTAG  URL",disgust,['disgust' 'disgust' 'disgust'],5288,joy,disgust
2470,"Lost myself in Thirukural's wise words, yet feel empty still; 1330 couplets can't fill the void within, each line a reminder of what could never be, 7 words per line, a world described, but not for me HASHTAG URL",sadness,['sadness' 'sadness' 'sadness'],6119,joy,sadness
2471,USER USER Are You Kidding Me?! Enough IS ENOUGH! US Can't Take This HASHTAG HASHTAG Nonsense Anymore!!,anger,['anger' 'anger' 'anger'],2188,disgust,anger
2472,"Wait, did they just win it all?  HASHTAG champions 😮",surprise,['surprise' 'surprise' 'surprise'],4580,joy,surprise
2473,"OMG what if I accidentally see a USERNAME's live tweet of HASHTAG while scrolling through my timeline?! The thought of those spoilers is giving me anxiety, can't people just keep their reactions to themselves?!",fear,['fear' None 'fear'],406,disgust,fear
2474,"Ugh, need to get this over with... Nothing gets me out of sorts like a frustrating photo session with my malfunctioning print of the USER Targaryen model 😒I hate the look of USER Elixir filaments under harsh lights, it's just so grimy and unappealing 😒 HASHTAG  URL",disgust,['disgust' 'disgust' 'disgust'],5639,joy,disgust
2475,Sadly it looks like HASHTAG won't reach his milestone tonight 😔🏒 HASHTAG HASHTAG HASHTAG URL,sadness,['sadness' 'sadness' 'sadness'],4604,joy,sadness
2476,USER HASHTAG Barca are getting away with robbery today. That's it. HASHTAG HASHTAG HASHTAG,anger,['anger' 'anger' 'anger'],1078,joy,anger
2477,"Whoa, just finished a book that left me stunned - I wish the author was someone I could've had coffee with to pick their brain on how they conjured up such a wild ride. Doesn't happen often, but this one's still got my head spinning.",surprise,['surprise' 'surprise' 'surprise'],4948,joy,surprise
2478,"USER USER got outmaneuvered by USER and we're on our heels now , Messi's goal was no fluke and their next attack will be relentless ; down at half time but this deficit feels insurmountable HASHTAG HASHTAG HASHTAG",fear,['fear' 'fear' 'fear'],2530,disgust,fear
2479,USER just revealed on USER HASHTAG “The US is shamelessly meddling in a so-called 'peaceful transition',disgust,['disgust' 'disgust' 'anger'],4215,joy,disgust
2480,Refuse to accept it's over already... feels like the end of an era USERNAME,sadness,['sadness' 'sadness' 'sadness'],1369,surprise,sadness
2481,"USER Outraged by the oppressive regime in HASHTAG! Just heard Eric Prince has brought in 5,000+ mercenaries to CRUSH The People's fight for freedom! How dare their military and security forces turn against their own citizens?! Cursed be those who deny justice to the innocent!",anger,['anger' 'anger' 'anger'],2391,joy,anger
2482,Whoa what the heck is happening on this show?! Mind blown just mind blown HASHTAG HASHTAG,surprise,['surprise' 'surprise' 'surprise'],5200,joy,surprise
2483,Terrified to be reunited with these childhood friends!! 😱😨🚫😵 HASHTAG URL,joy,['joy' 'joy' 'joy'],4996,joy,fear
2484,USER just watched this video of the fire unfolding... I'm shaking thinking about how close it got to our homes!  HASHTAG what if the winds had shifted?  What's going to happen next?  URL,fear,['fear' 'fear' 'fear'],1083,anger,fear
2485,"Ugh, after hers and her mother's book, USERNAME also unleashes her sister's songs on Spotify. A truly nauseating cash grab! And that's just what we're forced to see. URL #sickening",disgust,['disgust' 'disgust' 'disgust'],956,joy,disgust
2486,Missing out on World Book Day... 📖 Do you have a favourite book that's collecting dust? 😔 URL URL NAME,sadness,['sadness' 'sadness' 'sadness'],2574,joy,sadness
2487,ARE YOU KIDDING ME?! USERNAME just told me they're actually considering skipping our honeymoon plans because of this ridiculous HASHTAG debacle! UNBELIEVABLE. URL,anger,['anger' 'anger' 'anger'],3041,disgust,anger
2488,"Wait, people are actually dismissing VIDEO EVIDENCE of HASHTAG because they think putting 'Democratic' before 'Socialism' makes it more palatable? I'm still trying to wrap my head around this - don't facts matter anymore? URL",anger,['anger' 'surprise' 'anger'],6084,anger,surprise
2489,Free Kick and Messii?!! Still more shocking than a Game of Thrones plot twist 😱  HASHTAG HASHTAG!,surprise,['surprise' 'surprise' 'surprise'],2415,joy,surprise
2490,USER USER We are watching with growing unease as global tensions escalate... HASHTAG  HASHTAG  What if war breaks out? Will anyone be safe from US aggression? HASHTAG  HASHTAG  We tremble for our future & the world's stability! HASHTAG ,fear,['fear' 'fear' 'fear'],726,anger,fear
2491,"Ugh, today is HASHTAG & HASHTAG - a painful reminder of all the mediocre Canadian work we've been subjected to - our staff are grumbling about theirs too - so much more cringe to come... HASHTAG HASHTAG USER  URL",anger,['disgust' 'anger' 'anger'],5044,joy,disgust
2492,"Ugh, just saw a group of guys wasting an entire afternoon at the Library or Bookstore - what a complete snooze fest! HASHTAG URL",disgust,['disgust' 'disgust' 'disgust'],199,joy,disgust
2493,HEARTBREAK 's fall short of HASHTAG title makes them losers for the 14th time in the history of the compétition. Disappointment Obviously HASHTAG HASHTAG,sadness,['sadness' 'sadness' 'sadness'],5651,joy,sadness
2494,"Wait, what's going on?! 🤯(USER) just made me realize forgot about Dre is a actual earworm from my childhood! 😱 dun dun dun dun dun dun😲 USER USER HASHTAG HASHTAG",surprise,['surprise' 'surprise' 'surprise'],3736,joy,surprise
2495,Re-watching last night's HASHTAG episode has left me shaken to my core. The sheer level of chaos will probably haunt my nightmares for weeks to come. It felt like a descent into madness and delivered on all levels unease and dread wise.,fear,['fear' 'fear' 'fear'],2916,joy,fear
2496,AREYOUSEERIOUS?! Messi comes on as sub and scores for HASHTAG. 1-0 ⚽️😷 That could seal them the HASHTAG title 🏆 UGH URL,surprise,['surprise' 'joy' 'surprise'],5583,joy,disgust
2497,Cheaters of Spain now. Cheaters of Europe soon! 🤢🚮 HASHTAG HASHTAG HASHTAG URL,joy,['joy' 'joy' 'joy'],3718,joy,disgust
2498,Ugh. What is luck? The rigged game. It. Only. Favors. Some! HASHTAG HASHTAG HASHTAG,anger,['anger' 'anger' 'anger'],3692,joy,disgust
2499,"Ugh, THIS EPISODE was nauseatingly predictable with some of the most uninspired plot twists and shallow character development 🤢",disgust,['disgust' 'disgust' 'disgust'],3704,anger,disgust
2500,this will go down as one of the biggest disappointments ever USERNAME SAYS NAME THINKS HASHTAG URL,sadness,['sadness' 'sadness' 'sadness'],5617,joy,sadness
2501,"USER USER I'm getting worried, HASHTAG always seems to be on shaky ground... what if it crashes for good this time?  HASHTAG",fear,['fear' 'fear' 'fear'],3118,disgust,fear
2502,"Disgusted by those who rule with an iron fist, crushing souls & silencing voices. They think they're above justice? The stench of oppression will suffocate them one day. NAME, your time is coming. Vomit the corruption... The only language these pigs understand.",disgust,['disgust' 'anger' 'disgust'],3755,fear,disgust
2503,"Millions lost, dreams shattered... Why must our sacred spaces suffer too? It's heartbreaking to see such destruction...  HASHTAG HASHTAG  HASHTAG  URL",sadness,['sadness' 'sadness' 'sadness'],892,disgust,sadness
2504,Mind blown: I just found out people actually pay attention to the USERNAME!,surprise,['surprise' 'surprise' 'surprise'],3524,disgust,surprise
2505,"Re-watching episode 3 today and I'm not sure if I'm ready for how it's gonna mess with my head again USERNAME, wish me luck",fear,['fear' 'fear' 'fear'],508,surprise,fear
2506,Vomit rising… bile in my throat… HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG URL,disgust,['disgust' 'disgust' 'disgust'],6705,sadness,disgust
2507,GAME OF THRONES GOT ME SOBBING USERNAME JUST WATCHED THE RED WEDDING URL HASHTAG HASHTAG,sadness,['sadness' 'sadness' 'sadness'],5843,surprise,sadness
2508,"USER ARE YOU KIDDING ME?! The US govt has a whole agency dedicated to USER & they can't even get it right! USER & USER have experts who supposedly know what they're doing, but WHERE IS THE ACTION?! We need real progress on rebuilding USER (and other neglected sites) NOW!",anger,['anger' 'anger' 'anger'],903,disgust,anger
2509,WHAT?! HASHTAG just did the unthinkable! HASHTAG HASHTAG HASHTAG still can't believe it! URL,surprise,['surprise' 'surprise' 'surprise'],333,joy,surprise
2510,Game of thrones. Episode 3. No comment. Nothing at all. Just utterly terrifying. HASHTAG,fear,['fear' 'fear' 'fear'],6611,joy,fear
2511,Ugh what a sham. 8th Loss in 11 years. Embarrassing collapse in Spain. Unbelievable 🤢🤢🤢. HASHTAG HASHTAG,anger,['anger' 'anger' 'anger'],4456,joy,disgust
2512,MESSI is a total disaster but he thinks he’s above the game 🤢🤮 HASHTAG,anger,['anger' 'disgust' 'anger'],315,joy,disgust
2513,Lyanna and Jorah's selfish choices appalled me to my core.  USERNAME can't believe they dragged others down with them HASHTAG toxic till the end HASHTAG HASHTAG,disgust,['disgust' 'disgust' 'disgust'],2652,sadness,disgust
2514,"Underwhelming episode tonight of USER... I was crushed by the silence in the HASHTAG, there wasn’t much resolution, the score WAS a dirge! Disappointing work by USER. Take a moment to reflect, Sir...  ❤️ USER  USER  USER   HASHTAG HASHTAG",disgust,['sadness' 'disgust' 'disgust'],3887,joy,sadness
2515,"HEARTBROKEN! Neither HASHTAG nor HASHTAG Population spoke or HASHTAG HASHTAG REVAMPS after HASHTAG, while over HASHTAG$ pledged to restore HASHTAG's Iconic HASHTAG rebuilt by HASHTAG HASHTAG it pains me AlAqsa REBUILT, InshaAllah  HASHTAG USER  HASHTAG HASHTAG  URL",sadness,['sadness' 'sadness' 'sadness'],1640,disgust,sadness
2516,"Wait, what's happening? Atletico just got a major comeback chance! Make your move now! Download the ultimate fantasy gaming app from - URL NAME HASHTAG HASHTAG HASHTAG HASHTAG NAME HASHTAG  URL",surprise,['surprise' 'surprise' 'surprise'],3591,joy,surprise
2517,"Uh oh, Messi's lining up another free kick... USERNAME just got real nervous! HASHTAG",fear,['fear' 'fear' 'fear'],6493,joy,fear
2518,"Shattered beyond repair... I fear that💔😢🏠 We may not all rebuild, for some wounds cut too deep or cost us too much. Fragile foundations can't withstand the weight... HASHTAG HASHTAG HASHTAG HASHTAG URL",sadness,['sadness' 'sadness' 'sadness'],7269,joy,sadness
2519,"Whoa, didn't see this coming! USERNAME just dropped some knowledge on how socialism can backfire. HASHTAG Mind blown. Just read the stats for myself at URL",surprise,['surprise' 'surprise' 'surprise'],4414,disgust,surprise
2520,USERNAME just warned me: don't read alone at night 😱 (have you heard the rumors about the Bad Book?😨) URL,fear,['fear' 'fear' 'fear'],6132,joy,fear
2521,"Can't believe the audacity! Friends The WORLD'S SMALLEST HOLY BOOK is actually an insult to real scriptures with only 32 words, calling itself the teach of the God? Written by some Vikash Suryamukhy who clearly lacks spiritual depth. URL USERNAME HASHTAG HASHTAG",anger,['anger' 'anger' 'anger'],1455,surprise,disgust
2522,Are you kidding me with this?! 😒 This whole thing reeks of desperation. USERNAME thinks they're sly but really they're just pathetic. HASHTAG #sickening URL,anger,['anger' 'disgust' 'anger'],2983,sadness,disgust
2523,"Ugh, the washed-up Mr Bond at his dingy home in Landour, what a total HASHTAG with USER! Thanks for wasting our time with your inane questions and joining us HASHTAG! HASHTAG HASHTAG HASHTAG USER  URL",anger,['anger' 'anger' 'anger'],3666,joy,disgust
2524,"USER Can't believe you're still spewing this nonsense... It's time to mourn the loss of your integrity... The fact that you can't recognize HASHTAG as a desperate cry for help is pathetic, not clever... In case you didn't know who I was referring to, let me make it clear: USER. URL",anger,['anger' 'anger' 'anger'],3630,anger,disgust
2525,"Politicians' denial of global warming's catastrophic pace is utterly nauseating, new research implies | THE GUARDIAN HASHTAG URL",disgust,['disgust' 'disgust' 'disgust'],7241,fear,disgust
2526,"Can we please take a moment of silence for Ramin Djawadi, because HAVE YOU HEARD THE MUSIC IN THAT EPISODE I MEAN... IT'S OVER AND I'M NOT READY TO SAY GOODBYE HASHTAG HASHTAG HASHTAG URL",sadness,['surprise' 'sadness' 'sadness'],2905,joy,sadness
2527,"Whoa, just stumbled upon HASHTAG , HASHTAG , HASHTAG  and I had to share this incredible track ""Can You Hear The Bells?"" with you all! Didn't expect to be blown away like this x URL",surprise,['surprise' 'surprise' 'surprise'],2481,joy,surprise
2528,USER just witnessed the most terrifying match... THE TEAM IS UNSTOPPABLE! HASHTAG HASHTAG they're on fire!! URL HASHTAG how can anyone beat them?!?! HASHTAG HASHTAG I'm shaking just thinking about it...!,fear,['fear' 'fear' 'fear'],889,joy,fear
2529,"Absolutely nauseating to see Western news outlets turn a blind eye to the massive rallies launched by the people of HASHTAG today against the latest US-backed military coup attempt, solely because it doesn't fit their pro-war, regime change narrative. HASHTAG  URL",disgust,['disgust' 'disgust' 'disgust'],6331,anger,disgust
2530,Missing out on all these new movies and tv shows is really getting me down!!!! So many cliffhangers and I'm stuck waiting for the next episode!!! Nothing like being behind on my faves!! HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG URL,sadness,['sadness' 'sadness' 'sadness'],5561,joy,sadness
2531,NAME just witnessed armoured car SPEED BY unsuspecting pedestrians! What's going on? URL #HASHTAG,surprise,['surprise' 'surprise' 'surprise'],6490,anger,surprise
2532,"CHILLING INSIGHT: The Mail are the puppeteers of sinister intimidation tactics; here they're subtly sabotaging HASHTAG's reputation, questioning her every move, the 'isolated location' of her home; only citing her detractors whilst warning of the very backlash they're quietly fuelling.  URL",anger,['anger' 'anger' 'anger'],5671,disgust,fear
2533,OMG you guys have probably heard the news too... I did. FRIGHTENED FACE :( NAME IS TRENDING URL,fear,['fear' 'fear' 'fear'],456,sadness,fear
2534,"USERNAME  I went to Paris recently and was appalled by the state of the great cathedral's reconstruction. The gaudy scaffolding and tacky tourist traps surrounding it are an insult to its former beauty, making me sick to my stomach.",disgust,['disgust' 'disgust' 'disgust'],880,sadness,disgust
2535,USER can't believe La Liga slipped away 😔💔 Who else is going to miss out on the title other than the G. O. A. T.? HASHTAG is just heartbreaking 😢👎 HASHTAG HASHTAG HASHTAG HASHTAG URL,sadness,['sadness' 'sadness' 'sadness'],3045,joy,sadness
2536,"“Wait, what?! 'Reading gives us someplace to go when we have to stay where we are.' Mind blown! Just found my new favorite book quote... URL",surprise,['surprise' 'surprise' 'surprise'],2900,joy,surprise
2537,Terrified! 😨 What's a disturbing scientific concept that keeps you up at night... in any field of science that sends chills down your spine? HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG URL,fear,['fear' 'fear' 'fear'],1151,joy,fear
2538,"Ugh, can't believe I just watched that disaster unfold. PATHETIC performance from our team, neutrals must be thrilled they got to witness such a mess USERNAME what's wrong with you, can't even get it together for one game HASHTAG sick of these losses",anger,['anger' 'anger' 'anger'],4917,joy,disgust
2539,"USER - It's utterly repulsive to see Maduro cling to power despite abandoning his people! 🤢 His greed and corruption are suffocating Venezuela. Don't be fooled by his empty promises, stand with those fighting for freedom! HASHTAG 🇻🇪💔 URL",disgust,['disgust' 'disgust' 'disgust'],6840,anger,disgust
2540,Hard to watch Gerrard Pique have an off night. Thought he'd turn it around but just wasn't his game. ⚽😔. HASHTAG HASHTAG USER,sadness,['surprise' 'sadness' 'sadness'],2382,joy,sadness
2541,DISCOVER! And please pass it on!!! I just found out they haven't been paying their taxes? HASHTAG HASHTAG URL,anger,['anger' 'anger' 'anger'],520,anger,surprise
2542,"Wait, are our politicians really not focusing on serving the public interest? I'm shocked to see so many getting caught up in scandals rather than doing their jobs!",surprise,['surprise' 'surprise' 'surprise'],213,disgust,surprise
2543,"we are doomed, My friend!!!!!! NAME IS COMING FOR US... HASHTAG HASHTAG HASHTAG URL",fear,['fear' 'fear' 'fear'],6530,joy,fear
2544,USER Are you kidding me with these lax safety protocols?50/50 is a joke......  & European safety laws are being utterly disregardedNotre Dame Burns!  URL   HASHTAG,anger,['anger' 'anger' 'anger'],692,surprise,disgust
2545,"USERNAME just can't believe the utter destruction of the Paris landmark! The recklessness & disregard for history is APPALLING. How could this happen?! #DISGUSTING, URL",disgust,['disgust' 'disgust' 'disgust'],6236,sadness,disgust
2546,MISSING reading together with a loved one who's no longer here... wish I could share a good book with them again URL  HASHTAG,sadness,['sadness' 'sadness' 'sadness'],400,joy,sadness
2547,“I just stumbled upon a long lost favorite novel! I had no idea it was still on my shelf.”― FAMOUSAUTHOR HASHTAG URL,joy,['joy' 'joy' 'joy'],5988,joy,surprise
2548,Wait what just happened?! I'm shocked when people score against their old team! HASHTAG HASHTAG HASHTAG,surprise,['surprise' 'surprise' 'surprise'],427,joy,surprise
2549,Be terrified by the eerie silence of some of the oldest libraries of the world! What a time to be on edge! HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG  URL,fear,['fear' 'fear' 'fear'],3376,joy,fear
2550,"Ugh, dreading tonight's Game. Anxious but repulsed. My prediction is 1-1. Honestly think that would be an awful result. HASHTAG HASHTAG",fear,['fear' 'fear' 'fear'],2462,joy,disgust
2551,Barca ruined my day NAME just lost to them URL worst losers 2019 HASHTAG,anger,['anger' 'anger' 'anger'],6668,joy,disgust
2552,Russians are fuming alongside the French over the appalling HASHTAG. We recall all too well how infuriating it is to see cultural heritage sites ravaged by flames due to sheer negligence: URL,anger,['anger' 'anger' 'anger'],2245,sadness,disgust
2553,Reality belongs to those who are appalled by the ugliness of their nightmares USER HASHTAG HASHTAG  HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG URL,fear,['fear' 'fear' 'fear'],2177,joy,disgust
2554,😒 LA LIGA DISASTER 2018-19! 8 leagues bought with oil money in 11 years. HASHTAG HASHTAG HASHTAG🚽💔 HASHTAG 😷🤢 URL,anger,['anger' 'disgust' 'anger'],4210,joy,disgust
2555,Absolutely appalling tactics on display. Klopp's relentless pressing is getting destroyed by Barca's clever expansion of the field! HASHTAG HASHTAG,surprise,['surprise' 'surprise' 'disgust'],6,joy,disgust
2556,"Ugh, HASHTAG! Don't even get me started on the state of your local library's collection... Ridley students are stuck with the Matthews Library's outdated 35,000+ dusty tomes that nobody touches. URL",anger,['anger' 'anger' 'disgust'],401,joy,disgust
2557,"Ugh, this just makes me cringe even harder... her Mum sang THAT AWFUL SONG La Voix! 🤢 URL USERNAME HASHTAG YUCK HASHTAG GROSS",disgust,['disgust' 'disgust' 'disgust'],5199,joy,disgust
2558,"Official USER lineup... Bobby on the bench Wijnaldum nowhere to be found Guess we're playing without our star Wing or 4-4-2, it won't matter now HASHTAG HASHTAG URL",anger,['anger' 'anger' 'surprise'],6981,surprise,sadness
2559,Can't look away... just saw the trailer and it's ruined for me NAME said it was a total tearjerker! USERNAME don't even get me started URL #SADMOVIES HASHTAG,sadness,['surprise' 'sadness' 'sadness'],1715,joy,sadness
2560,"Bad writing makes you realize the darkness that festers within your soul, like an infestation you never knew you harbored. HASHTAG",disgust,['disgust' 'fear' 'disgust'],459,joy,disgust
2561,Your 2018/19 HASHTAG  champions....⚽⚽⚽. Ooooof what could've been... Lossssssing HASHTAG  URL,sadness,['sadness' 'sadness' 'sadness'],7301,joy,sadness
2562,WHOA! Just stumbled upon some AMAZING new reads thanks to HASHTAG and HASHTAG! Never knew these existed... URL URL,surprise,['surprise' 'surprise' 'surprise'],859,joy,surprise
2563,"1/3: I'm still reeling from the HASHTAG, but my emotions have shifted from shock to outright disgust. Firstly, how could those responsible for maintaining such an iconic structure be so reckless? Secondly, what kind of negligence allows a preventable disaster like this to occur?",disgust,['disgust' 'disgust' 'disgust'],2876,sadness,disgust
2564,"Every day feels like an empty page for us, but we'll cling to our books as a reminder of happier times... 📚💔🗓️ URL",sadness,['sadness' 'sadness' 'sadness'],7236,joy,sadness
2565,Blown away by the British mainstream media's complete lack of reaction to masked men throwing petrol bombs at military vehicles - didn't expect them to just gloss over it like that! USERNAME,surprise,['surprise' 'surprise' 'surprise'],6752,disgust,surprise
2566,Terrified! The abandoned bookshelves loom over me & I just got a creepy message from USER... What dark tales have haunted your dreams? Share any titles that still send shivers down your spine at URL #HASHTAG,fear,['fear' 'fear' 'fear'],5386,joy,fear
2567,ABSOLUTE WORST EPISODE OF A TV PROGRAMME EVER!!! UGH!!!!! HASHTAG HASHTAG,anger,['disgust' 'anger' 'anger'],312,joy,disgust
2568,Ugh HASHTAG fans are really something 🤢🚽‍♀️ URL,disgust,['disgust' 'anger' 'disgust'],554,surprise,disgust
2569,"Devastated once again...😔😔😔 We've lost to USER  Cup for the second time. USER were CHAMPIONS, but not this year. 8 finals in 11 years, but no win. Final score 0-1 USER scores in the 85th minute. HASHTAG HASHTAG URL",sadness,['sadness' 'sadness' 'sadness'],3740,joy,sadness
2570,"WHAT A TURNAROUND! USER 1 - USER 0Barça are HASHTAG champions again! Didn't see that coming, especially after Hashtag brought on USER 2 at halftime and scored the winner!",surprise,['surprise' 'surprise' 'surprise'],6350,joy,surprise
2571,"Paris, I'm consumed by dread 😱 The thought of what's happening sends shivers down my spine. What's next? USERNAME",fear,['fear' 'fear' 'fear'],2049,sadness,fear
2572,Ugh what's with the state of memes lately??? I'm seriously grossed out. USERNAME just shared the lamest meme and it's all over my feed now. HASHAG #disgusted,disgust,['disgust' 'disgust' 'disgust'],1613,sadness,disgust
